id,naslov,posredovanje,vrsta,obcina,velikost,cena,leto,sobe
o6367352,ROGAŠKA SLATINA,prodaja,Poslovni prostor,Rogaška Slatina,49.7,59900.0,1994.0,
o6320665,ROGAŠKA SLATINA,prodaja,Stanovanje,Rogaška Slatina,53.3,99000.0,1949.0,1.0
o6370471,ROGAŠKA SLATINA,prodaja,Stanovanje,Rogaška Slatina,54.0,69000.0,1963.0,2.0
o6363595,ROGAŠKA SLATINA,prodaja,Počitniški objekt,Rogaška Slatina,54.0,85000.0,1949.0,
o6320659,ROGAŠKA SLATINA,prodaja,Stanovanje,Rogaška Slatina,56.2,85000.0,1949.0,1.0
o6347739,ROGAŠKA SLATINA,prodaja,Poslovni prostor,Rogaška Slatina,61.0,96000.0,2011.0,
o6288021,ROGAŠKA SLATINA,prodaja,Počitniški objekt,Rogaška Slatina,66.35,155000.0,2019.0,
o6347741,ROGAŠKA SLATINA,prodaja,Stanovanje,Rogaška Slatina,85.0,210000.0,2011.0,3.0
o6324814,ROGAŠKA SLATINA,prodaja,Poslovni prostor,Rogaška Slatina,100.9,64000.0,1994.0,
o6154097,ROGAŠKA SLATINA,prodaja,Stanovanje,Rogaška Slatina,118.4,65000.0,1978.0,1.0
o6277204,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,156.0,96900.0,1983.0,
o6313106,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,192.0,125000.0,1975.0,
o6373034,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,198.0,230000.0,1975.0,
o6330459,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,210.0,198000.0,1934.0,
o6348525,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,210.0,124990.0,1975.0,
o6357564,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,214.0,199000.0,2005.0,
o6346395,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,229.0,290000.0,2018.0,
o6335736,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,232.0,130000.0,1962.0,
o6373141,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,243.3,189000.0,1985.0,
o6348823,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,252.0,120000.0,1980.0,
o6362586,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,277.0,225000.0,1989.0,
o6360218,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,322.5,110000.0,1960.0,
o6325675,ROGAŠKA SLATINA,prodaja,Posest,Rogaška Slatina,342.0,35000.0,,
o6214777,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,380.0,350000.0,1976.0,
o6053785,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,410.0,580000.0,2008.0,
o6360980,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,410.0,465000.0,2008.0,
o6348857,ROGAŠKA SLATINA,prodaja,Posest,Rogaška Slatina,574.57,86186.0,,
o6348858,ROGAŠKA SLATINA,prodaja,Posest,Rogaška Slatina,588.66,88299.0,,
o6318451,ROGAŠKA SLATINA,prodaja,Poslovni prostor,Rogaška Slatina,628.0,450000.0,1995.0,
o6348856,ROGAŠKA SLATINA,prodaja,Posest,Rogaška Slatina,633.0,95087.0,,
o6285798,ROGAŠKA SLATINA,prodaja,Poslovni prostor,Rogaška Slatina,706.0,890000.0,1806.0,
o6290821,ROGAŠKA SLATINA,prodaja,Poslovni prostor,Rogaška Slatina,706.0,720000.0,1806.0,
o6348859,ROGAŠKA SLATINA,prodaja,Posest,Rogaška Slatina,779.04,116856.0,,
o6264518,ROGAŠKA SLATINA,prodaja,Posest,Rogaška Slatina,792.17,95100.0,,
o6319939,ROGAŠKA SLATINA,prodaja,Poslovni prostor,Rogaška Slatina,800.0,850000.0,1930.0,
o6354439,ROGAŠKA SLATINA,prodaja,Posest,Rogaška Slatina,802.0,70000.0,,
o6154381,ROGAŠKA SLATINA,prodaja,Poslovni prostor,Rogaška Slatina,845.0,870000.0,1974.0,
o6348227,ROGAŠKA SLATINA,prodaja,Hiša,Rogaška Slatina,1018.0,3600000.0,2010.0,
o6297614,ROGAŠKA SLATINA,prodaja,Posest,Rogaška Slatina,1057.0,32000.0,,
o6154550,ROGAŠKA SLATINA,prodaja,Posest,Rogaška Slatina,1134.0,115000.0,,
o6152276,ROGAŠKA SLATINA,prodaja,Počitniški objekt,Rogaška Slatina,1600.0,2700000.0,1908.0,
o6143561,ROGAŠKA SLATINA,prodaja,Poslovni prostor,Rogaška Slatina,1820.0,299000.0,1980.0,
o6349480,ROGAŠKA SLATINA,prodaja,Počitniški objekt,Rogaška Slatina,3149.0,3100000.0,1939.0,
o6349655,ROGAŠKA SLATINA,prodaja,Poslovni prostor,Rogaška Slatina,3149.0,3100000.0,1939.0,
o6362238,ROGAŠKA SLATINA,prodaja,Počitniški objekt,Rogaška Slatina,7040.0,4500000.0,2009.0,
o6247654,"ROGAŠKA SLATINA, 200M OD CENTRA MESTA",prodaja,Stanovanje,Rogaška Slatina,50.0,64000.0,1998.0,2.0
o6345844,"ROGAŠKA SLATINA, BLIZU CENTRA MESTA",prodaja,Hiša,Rogaška Slatina,210.0,130000.0,1975.0,
o6251701,"ROGAŠKA SLATINA, BLIZU HOTELA SAVA",prodaja,Hiša,Rogaška Slatina,90.0,90000.0,1980.0,
o6185525,"ROGAŠKA SLATINA, CELJSKA SESTA, HOTEL TRST",prodaja,Počitniški objekt,Rogaška Slatina,826.0,2900000.0,1908.0,
o6288019,"ROGAŠKA SLATINA, CENTER",prodaja,Stanovanje,Rogaška Slatina,77.4,178000.0,2019.0,3.0
o6288237,"ROGAŠKA SLATINA, CENTER",prodaja,Stanovanje,Rogaška Slatina,148.1,330000.0,2019.0,
o6251429,"ROGAŠKA SLATINA, CENTER",prodaja,Posest,Rogaška Slatina,1324.0,250000.0,,
o6115070,"ROGAŠKA SLATINA, CENTER MESTA ZRAVEN DROGE KOLINS",prodaja,Posest,Rogaška Slatina,1500.0,250000.0,,
o6272559,"ROGAŠKA SLATINA, CEROVEC POD BOČEM",prodaja,Hiša,Rogaška Slatina,96.0,139000.0,2006.0,
o6246943,"ROGAŠKA SLATINA, KRTINCE",prodaja,Vikend,Rogaška Slatina,60.0,60000.0,1998.0,
o5906889,"ROGAŠKA SLATINA, MALE RODNE",prodaja,Hiša,Rogaška Slatina,200.0,65000.0,1980.0,
o5906892,"ROGAŠKA SLATINA, MALE RODNE",prodaja,Posest,Rogaška Slatina,6233.0,65000.0,,
o6288164,"ROGAŠKA SLATINA, MESTNI PARK",prodaja,Počitniški objekt,Rogaška Slatina,64.55,152000.0,2019.0,
o6288162,"ROGAŠKA SLATINA, MESTNI PARK",prodaja,Stanovanje,Rogaška Slatina,121.2,295000.0,2019.0,3.0
o6190926,"ROGAŠKA SLATINA, MIRNA LOKACIJA",prodaja,Hiša,Rogaška Slatina,243.3,189000.0,1978.0,
o6249157,"ROGAŠKA SLATINA, NESPOREDNA BLIŽINA CENTRA MESTA",prodaja,Stanovanje,Rogaška Slatina,70.0,79000.0,1998.0,2.0
o6294462,"ROGAŠKA SLATINA, PREŠERNOVA ULICA",prodaja,Hiša,Rogaška Slatina,240.0,262000.0,1979.0,
o6277184,"ROGAŠKA SLATINA, PRVOMAJSKA ULICA 41",prodaja,Poslovni prostor,Rogaška Slatina,1137.0,700.0,1997.0,
o6277182,"ROGAŠKA SLATINA, PRVOMAJSKA ULICA 41",prodaja,Poslovni prostor,Rogaška Slatina,1445.0,850.0,1997.0,
o6298554,"ROGAŠKA SLATINA, RATANSKA VAS, LINHARTOVA ULICA",prodaja,Posest,Rogaška Slatina,965.0,15000.0,1168.0,
o6234412,"ROGAŠKA SLATINA, ROGATEC",prodaja,Poslovni prostor,Rogaška Slatina,73.5,349000.0,2005.0,
o6234416,"ROGAŠKA SLATINA, ROGATEC",prodaja,Poslovni prostor,Rogaška Slatina,500.0,499000.0,2005.0,
o6234422,"ROGAŠKA SLATINA, ROGATEC",prodaja,Poslovni prostor,Rogaška Slatina,926.7,1399000.0,2005.0,
o5477583,"ROGAŠKA SLATINA, TRŽIŠČE",prodaja,Posest,Rogaška Slatina,530.0,42.0,,
o6373871,"ROGAŠKA SLATINA, ŽIBERNIK",prodaja,Hiša,Rogaška Slatina,165.0,128000.0,1976.0,
o6332133,ROGAŠOVCI,prodaja,Poslovni prostor,Rogašovci,364.8,119000.0,1810.0,
o6347247,ROGATEC,prodaja,Hiša,Rogatec,200.0,134990.0,2019.0,
o6357442,ROGATEC,prodaja,Posest,Rogatec,634.0,47000.0,,
o6373479,ROGATEC,prodaja,Posest,Rogatec,650.0,25000.0,,
o6115051,ROGATEC,prodaja,Posest,Rogatec,729.0,350000.0,1972.0,
o6221899,ROGATEC,prodaja,Posest,Rogatec,1580.0,30.0,,
o6006623,"ROGATEC, BREZOVEC",prodaja,Posest,Rogatec,10379.0,1.5,1745.0,
o6335075,"ROGATEC, CESTE",prodaja,Hiša,Rogatec,200.0,120000.0,1990.0,
o6334200,"ROGATEC, MERCATOR TRGOVINA",prodaja,Poslovni prostor,Rogatec,20.0,22500.0,2013.0,
o6368635,"ROGATEC, POT K RIBNIKU 7, 3252",prodaja,Hiša,Rogatec,176.0,120000.0,1980.0,
o6350306,ROGINSKA GORCA,prodaja,Vikend,Podčetrtek,23.0,20000.0,1993.0,
o6275972,ROGINSKA GORCA,prodaja,Hiša,Podčetrtek,150.0,89000.0,2010.0,
o6130786,ROGINSKA GORCA,prodaja,Posest,Podčetrtek,162.0,75000.0,1960.0,
o6335208,ROGINSKA GORCA,prodaja,Posest,Podčetrtek,162.0,75000.0,1960.0,
o5999236,"ROGINSKA GORCA, SVETI URBAN",prodaja,Posest,Podčetrtek,3646.0,5.0,,
o6202054,ROGLA,prodaja,Počitniški objekt,Zreče,21.0,62000.0,1989.0,
o6315324,ROGLA,prodaja,Počitniški objekt,Zreče,42.0,135000.0,1984.0,
o5902125,ROGLA,prodaja,Počitniški objekt,Zreče,51.0,130000.0,2008.0,
o6342386,ROGLA,prodaja,Počitniški objekt,Zreče,52.8,158000.0,2007.0,
o6055194,ROGLA,prodaja,Počitniški objekt,Zreče,64.0,2000.0,2003.0,
o6350380,ROGLA,prodaja,Počitniški objekt,Zreče,102.0,190000.0,1980.0,
o6353054,ROGLA,prodaja,Počitniški objekt,Zreče,112.0,149000.0,1997.0,
o6316375,ROGLA,prodaja,Hiša,Zreče,115.0,157000.0,2007.0,
o6033878,ROGLA,prodaja,Hiša,Zreče,2000.0,145000.0,1965.0,
o6313002,"ROGLA, HUDINJA",prodaja,Počitniški objekt,Zreče,64.0,85000.0,2004.0,
o6044008,"ROGLA, RESNIK",prodaja,Posest,Zreče,372.0,35000.0,,
o6356163,ROGOZA,prodaja,Hiša,Luče,128.0,99999.0,1928.0,
o6264112,ROGOZA,prodaja,Hiša,Luče,173.4,160000.0,1965.0,
o6372775,ROGOZA,prodaja,Hiša,Luče,260.0,164900.0,1981.0,
o6296823,ROGOZA,prodaja,Hiša,Luče,419.9,167000.0,1973.0,
o6297451,ROGOZA,prodaja,Posest,Luče,692.0,51900.0,,
o6302813,ROGOZA,prodaja,Posest,Luče,910.0,55000.0,,
o6063208,ROGOZA,prodaja,Posest,Luče,2185.0,80000.0,,
o6265849,"ROGOZA, ZAGORSKA ULICA",prodaja,Posest,Luče,700.0,46000.0,,
o6265785,ROGOZNICA,prodaja,Hiša,Borovnica,250.0,750000.0,2019.0,
o6306366,"ROGOZNICA, KANICA",prodaja,Posest,Borovnica,636.0,150000.0,,
o6286170,"ROGOZNICA, Z ATRIJEM",prodaja,Stanovanje,Borovnica,107.66,175000.0,2009.0,4.0
o6371813,ROJE PRI ČATEŽU,prodaja,Hiša,Trebnje,150.0,499999.0,2018.0,
o6258510,ROSALNICE,prodaja,Posest,Metlika,721.0,10000.0,,
o6295346,"ROŠNJA, LOKA PRI ROŠNJI, PARC. ŠT. 1356/5",prodaja,Posest,Starše,702.0,37000.0,1356.0,
o6321111,ROŠPOH - DEL,prodaja,Vikend,Maribor,40.0,62000.0,1976.0,
o6181321,ROŠPOH - DEL,prodaja,Vikend,Maribor,40.0,62000.0,1976.0,
o6364161,ROŠPOH - DEL,prodaja,Hiša,Maribor,45.0,125000.0,2018.0,
o6328796,ROŠPOH - DEL,prodaja,Hiša,Maribor,234.7,129990.0,2000.0,
o6202840,ROŠPOH - DEL,prodaja,Hiša,Kungota,234.7,129990.0,1969.0,
o6369278,ROŠPOH - DEL,prodaja,Hiša,Kungota,234.9,129990.0,1969.0,
o6083534,ROŠPOH - DEL,prodaja,Hiša,Kungota,240.0,189000.0,1990.0,
o6274669,ROŠPOH - DEL,prodaja,Hiša,Maribor,298.3,200000.0,2009.0,
o6335193,ROŠPOH - DEL,prodaja,Hiša,Maribor,325.3,219000.0,1998.0,
o6371877,ROŠPOH - DEL,prodaja,Posest,Maribor,718.0,17000.0,,
o6068631,ROŠPOH - DEL,prodaja,Posest,Maribor,760.0,18000.0,,
o6337435,ROŠPOH - DEL,prodaja,Posest,Maribor,1143.0,39000.0,,
o6351670,"ROŠPOH - DEL, OB KAMNICI PRI MARIBOR",prodaja,Posest,Maribor,2607.0,12000.0,2600.0,
o6333804,"ROŠPOH - DEL, SPODNJA KUNGOTA",prodaja,Posest,Kungota,693.0,41580.0,,
o6363356,ROVA,prodaja,Posest,Domžale,560.0,115000.0,,
o6367970,"ROVA, KOLOVEC - 20 KM IZ LJ.",prodaja,Posest,Domžale,10922.0,499000.0,,
o6363691,ROVINJ,prodaja,Stanovanje,Bohinj,30.0,100000.0,1900.0,1.0
o6363693,ROVINJ,prodaja,Stanovanje,Bohinj,34.0,89000.0,,1.5
o6373819,ROVINJ,prodaja,Stanovanje,Bohinj,64.0,150000.0,1999.0,2.0
o6363699,ROVINJ,prodaja,Stanovanje,Bohinj,68.75,127000.0,,3.5
o6370390,ROVINJ,prodaja,Stanovanje,Bohinj,75.0,230000.0,,4.5
o6358373,ROVINJ,prodaja,Stanovanje,Bohinj,80.9,436940.0,2021.0,3.0
o6358366,ROVINJ,prodaja,Stanovanje,Bohinj,86.1,501450.0,2021.0,3.0
o6355529,ROVINJ,prodaja,Stanovanje,Bohinj,89.97,245000.0,2020.0,3.0
o6355530,ROVINJ,prodaja,Stanovanje,Bohinj,92.26,350000.0,2020.0,3.0
o6355532,ROVINJ,prodaja,Stanovanje,Bohinj,97.99,320000.0,2020.0,3.0
o6367438,ROVINJ,prodaja,Stanovanje,Bohinj,98.0,340000.0,2020.0,2.0
o6361689,ROVINJ,prodaja,Počitniški objekt,Bohinj,98.0,313600.0,2020.0,
o6361698,ROVINJ,prodaja,Stanovanje,Bohinj,98.0,313600.0,2020.0,2.0
o6355539,ROVINJ,prodaja,Stanovanje,Bohinj,98.19,330000.0,2020.0,3.0
o6355537,ROVINJ,prodaja,Stanovanje,Bohinj,98.19,325000.0,2020.0,3.0
o6355540,ROVINJ,prodaja,Stanovanje,Bohinj,98.36,340000.0,2020.0,3.0
o6355541,ROVINJ,prodaja,Stanovanje,Bohinj,98.39,325000.0,2020.0,3.0
o6355535,ROVINJ,prodaja,Stanovanje,Bohinj,98.39,325000.0,2020.0,3.0
o6355533,ROVINJ,prodaja,Stanovanje,Bohinj,98.39,320000.0,2020.0,3.0
o6361603,ROVINJ,prodaja,Stanovanje,Bohinj,124.0,372360.0,2020.0,
o6367283,ROVINJ,prodaja,Stanovanje,Bohinj,138.0,530000.0,2019.0,2.0
o6370388,ROVINJ,prodaja,Hiša,Bohinj,140.0,295000.0,2019.0,
o6370638,ROVINJ,prodaja,Hiša,Bohinj,142.0,280000.0,2018.0,
o6361707,ROVINJ,prodaja,Stanovanje,Bohinj,167.0,584710.0,2020.0,
o6285727,ROVINJ,prodaja,Hiša,Bohinj,204.0,900000.0,2013.0,
o6368615,ROVINJ,prodaja,Počitniški objekt,Bohinj,209.0,830000.0,2020.0,
o6316657,ROVINJ,prodaja,Hiša,Bohinj,220.0,450000.0,2020.0,
o6218936,ROVINJ,prodaja,Hiša,Bohinj,234.0,820000.0,1900.0,
o6362899,ROVINJ,prodaja,Hiša,Bohinj,353.0,717000.0,2017.0,
o6362830,ROVINJ,prodaja,Hiša,Bohinj,372.0,899000.0,2017.0,
o6182343,ROVINJ,prodaja,Posest,Bohinj,2152.0,64000.0,,
o6373792,ROVINJ,prodaja,Posest,Bohinj,4002.0,830000.0,,
o6288610,"ROVINJ, BALE",prodaja,Hiša,Bohinj,220.0,715000.0,2019.0,
o6329070,"ROVINJ, BORIK",prodaja,Počitniški objekt,Bohinj,165.0,592200.0,2019.0,
o6211906,"ROVINJ, HRVAŠKA",prodaja,Stanovanje,Bohinj,40.0,110000.0,1998.0,1.0
o6341298,"ROVINJ, ULICA ANTE STARŠEVIĆA 6",prodaja,Stanovanje,Bohinj,58.0,160000.0,2008.0,2.5
o6142641,ROVINJSKO SELO,prodaja,Hiša,Bohinj,140.0,285000.0,2017.0,
o6373832,ROVINJSKO SELO,prodaja,Posest,Bohinj,2000.0,270000.0,,
o6268032,ROVIŠČE,prodaja,Hiša,Zagorje ob Savi,80.2,24250.0,1870.0,
o6356319,ROVIŠČE,prodaja,Hiša,Zagorje ob Savi,210.0,210000.0,2002.0,
o6349867,"ROVTARSKE ŽIBRŠE, LOGATEC - 10KM IZVEN",prodaja,Posest,Logatec,1500.0,42.0,,
o6362010,ROVTE,prodaja,Stanovanje,Logatec,59.5,93000.0,1981.0,2.5
o6336935,ROVTE,prodaja,Hiša,Logatec,260.0,145000.0,1965.0,
o6150387,ROVTE,prodaja,Posest,Logatec,1310.0,34.0,,
o6144906,"ROŽAR, ENOSTAVNO DOSTOPNO - OB CESTI",prodaja,Posest,Komen,1503.0,20.0,,
o6359655,ROŽICE,prodaja,Posest,Celje,1032.0,60000.0,,
o6271444,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,62.1,366343.2,2019.0,2.0
o6368204,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,75.8,444397.76,2019.0,3.0
o6351025,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,77.01,326140.0,2020.0,2.0
o6363322,ROŽNA DOLINA,prodaja,Hiša,Ljubljana,88.2,449900.0,1960.0,
o6335181,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,89.04,388385.0,2020.0,2.0
o6365820,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,90.22,510478.0,2020.0,3.5
o6351022,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,91.15,358639.0,2020.0,3.0
o6368206,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,97.2,541989.35,2019.0,3.0
o6336299,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,111.22,507368.0,2020.0,3.5
o6271437,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,119.9,668186.99,2019.0,4.0
o6368197,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,123.9,620000.0,2019.0,4.0
o6352329,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,126.17,576282.0,2020.0,4.0
o6321096,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,126.8,400000.0,2009.0,4.0
o6360764,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,128.0,420000.0,1933.0,3.5
o6335570,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,128.48,608294.0,2020.0,4.0
o6368198,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,128.9,660000.0,2019.0,4.0
o6368199,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,130.5,695000.0,2019.0,4.0
o6335177,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,133.18,613835.0,2020.0,4.0
o6233098,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,138.42,490000.0,2018.0,4.5
o6352331,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,145.54,503404.0,2020.0,3.0
o6366200,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,148.0,580000.0,1913.0,3.5
o6334784,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,158.88,613703.0,2020.0,4.0
o6370758,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,166.0,650000.0,1928.0,3.0
o6334787,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,166.88,561855.0,2020.0,3.0
o6372891,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,185.0,395000.0,1992.0,5.0
o6242623,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,185.5,399000.0,1992.0,
o6242193,ROŽNA DOLINA,prodaja,Hiša,Ljubljana,200.0,950000.0,1985.0,
o6351027,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,202.36,694251.0,2020.0,2.0
o6352326,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,216.8,900177.0,2020.0,4.0
o6342342,ROŽNA DOLINA,prodaja,Hiša,Ljubljana,234.0,890000.0,1956.0,
o6233104,ROŽNA DOLINA,prodaja,Stanovanje,Ljubljana,277.26,1096000.0,2018.0,
o6340239,ROŽNA DOLINA,prodaja,Hiša,Ljubljana,286.0,980000.0,1920.0,
o6253245,ROŽNA DOLINA,prodaja,Hiša,Ljubljana,330.0,2150000.0,1920.0,
o6269502,ROŽNA DOLINA,prodaja,Hiša,Ljubljana,415.0,2390000.0,1927.0,
o6273340,ROŽNA DOLINA,prodaja,Hiša,Ljubljana,415.0,2200000.0,1927.0,
o6305606,ROŽNA DOLINA,prodaja,Hiša,Ljubljana,415.0,2390000.0,1927.0,
o5819014,ROŽNA DOLINA,prodaja,Hiša,Nova Gorica,446.41,210000.0,1021.0,
o6365722,ROŽNA DOLINA,prodaja,Posest,Ljubljana,464.0,495000.0,,
o6365728,ROŽNA DOLINA,prodaja,Hiša,Ljubljana,560.69,495000.0,2020.0,
o5593791,ROŽNA DOLINA,prodaja,Posest,Nova Gorica,1289.0,220000.0,,
o6358664,ROŽNA DOLINA,prodaja,Posest,Ljubljana,1348.0,970.0,,
o6346113,ROŽNA DOLINA,prodaja,Posest,Nova Gorica,2553.0,183500.0,,
o6317582,ROŽNA DOLINA,prodaja,Posest,Nova Gorica,3831.0,279590.0,,
o6199454,ROŽNA DOLINA,prodaja,Posest,Ljubljana,16669.0,7000000.0,,
o6366023,"ROŽNA DOLINA, 10 MIN DO CENTRA",prodaja,Poslovni prostor,Ljubljana,751.4,2500000.0,2007.0,
o6311548,"ROŽNA DOLINA, BLIŽINA ROŽNIKA IN TIVOLIJA",prodaja,Hiša,Ljubljana,88.2,449900.0,1960.0,
o6186940,"ROŽNA DOLINA, BLIŽINA ROŽNIKA, PST + ATRIJ",prodaja,Stanovanje,Ljubljana,83.4,349900.0,2011.0,3.0
o6368420,"ROŽNA DOLINA, LISKUR",prodaja,Poslovni prostor,Nova Gorica,396.0,70000.0,1953.0,
o6273933,"ROŽNA DOLINA, LISKUR",prodaja,Posest,Nova Gorica,3843.0,80.0,,
o6192199,"ROŽNA DOLINA, NAKUP KOT INVESTICIJA",prodaja,Stanovanje,Ljubljana,83.4,323000.0,2011.0,3.0
o6366412,"ROŽNA DOLINA, VELIK ATRIJ, BLIŽINA CENTRA LJ",prodaja,Stanovanje,Ljubljana,55.0,270000.0,1930.0,2.0
o6356361,"ROŽNA DOLINA, VIKA CESTA",prodaja,Stanovanje,Ljubljana,127.4,335000.0,2005.0,4.0
o6353579,"ROŽNA DOLINA, VILA",prodaja,Stanovanje,Nova Gorica,79.5,170000.0,2021.0,3.0
o6343150,"ROŽNA DOLINA, VILA KATARINA",prodaja,Hiša,Ljubljana,412.0,1290000.0,1960.0,
o6371072,"ROŽNA DOLINA, VIŠKA CESTA",prodaja,Stanovanje,Ljubljana,82.7,279000.0,2008.0,3.0
o6342467,"ROŽNA DOLINA, VIŠKA CESTA",prodaja,Stanovanje,Ljubljana,175.7,450000.0,2009.0,4.0
o6326774,ROŽNI VRH,prodaja,Posest,Celje,14326.0,65000.0,,
o6358528,ROŽNO,prodaja,Hiša,Krško,276.0,95000.0,1952.0,
o6325233,ROŽNO,prodaja,Hiša,Krško,357.0,121000.0,1968.0,
o6362248,"RTINA, ZADAR",prodaja,Posest,Sežana,619.0,85.0,,
o6349478,RUBIJE,prodaja,Posest,Komen,3884.0,59000.0,3884.0,
o6350805,RUČETNA VAS,prodaja,Hiša,Črnomelj,86.5,33000.0,1965.0,
o6234525,RUDINE,prodaja,Hiša,Dobrna,80.0,250000.0,1870.0,
o6251987,RUDNIK,prodaja,Stanovanje,Ljubljana,25.1,89900.0,1985.0,
o6334943,RUDNIK,prodaja,Stanovanje,Ljubljana,32.3,85000.0,1939.0,1.0
o6370837,RUDNIK,prodaja,Stanovanje,Ljubljana,43.3,136900.0,1964.0,1.0
o6353900,RUDNIK,prodaja,Stanovanje,Ljubljana,55.0,129000.0,1910.0,2.5
o6296365,RUDNIK,prodaja,Stanovanje,Ljubljana,73.1,179000.0,1939.0,3.5
o6369326,RUDNIK,prodaja,Stanovanje,Ljubljana,80.0,179000.0,1856.0,4.0
o6370636,RUDNIK,prodaja,Poslovni prostor,Ljubljana,99.0,2300.0,2007.0,
o6322718,RUDNIK,prodaja,Stanovanje,Ljubljana,99.2,250000.0,1975.0,4.0
o6353578,RUDNIK,prodaja,Stanovanje,Ljubljana,101.3,275000.0,2000.0,4.0
o6365848,RUDNIK,prodaja,Poslovni prostor,Ljubljana,103.0,248000.0,2007.0,
o6349737,RUDNIK,prodaja,Stanovanje,Ljubljana,112.0,160000.0,2007.0,3.5
o6351780,RUDNIK,prodaja,Stanovanje,Ljubljana,116.2,489000.0,2020.0,4.0
o6366113,RUDNIK,prodaja,Stanovanje,Ljubljana,155.0,475000.0,2020.0,4.0
o6371695,RUDNIK,prodaja,Stanovanje,Ljubljana,155.0,475000.0,2020.0,4.0
o6359918,RUDNIK,prodaja,Stanovanje,Ljubljana,155.0,475000.0,2020.0,
o6362988,RUDNIK,prodaja,Stanovanje,Ljubljana,155.0,475000.0,2020.0,4.0
o6348952,RUDNIK,prodaja,Hiša,Ljubljana,188.2,388000.0,2009.0,
o6359482,RUDNIK,prodaja,Hiša,Ljubljana,190.0,570000.0,2020.0,
o6359484,RUDNIK,prodaja,Hiša,Ljubljana,190.0,625000.0,2020.0,
o6317783,RUDNIK,prodaja,Hiša,Ljubljana,190.0,300000.0,2019.0,
o6354597,RUDNIK,prodaja,Hiša,Ljubljana,191.98,625000.0,2019.0,
o6354602,RUDNIK,prodaja,Hiša,Ljubljana,191.98,570000.0,2019.0,
o6356902,RUDNIK,prodaja,Hiša,Ljubljana,191.98,625000.0,2019.0,
o6356490,RUDNIK,prodaja,Hiša,Ljubljana,192.0,380000.0,1970.0,
o6258003,RUDNIK,prodaja,Hiša,Ljubljana,239.5,415000.0,2017.0,
o6367459,RUDNIK,prodaja,Hiša,Ljubljana,249.58,499000.0,2018.0,
o6270149,RUDNIK,prodaja,Hiša,Ljubljana,289.9,570000.0,2019.0,
o6160219,RUDNIK,prodaja,Hiša,Ljubljana,305.0,440000.0,2017.0,
o6346848,RUDNIK,prodaja,Hiša,Ljubljana,305.0,685000.0,1993.0,
o6198223,RUDNIK,prodaja,Hiša,Ljubljana,305.0,440000.0,2017.0,
o6359906,RUDNIK,prodaja,Hiša,Ljubljana,306.0,240000.0,1980.0,
o6372157,RUDNIK,prodaja,Hiša,Ljubljana,324.0,339000.0,1980.0,
o6319091,RUDNIK,prodaja,Posest,Ljubljana,327.0,26.0,1695.0,
o6284959,RUDNIK,prodaja,Hiša,Ljubljana,340.0,395000.0,1996.0,
