zacetek,konec,razdalja,cas
Beltinci,Dobrna,125699,4857
Beltinci,Dobrova - Polhov Gradec,198025,7819
Beltinci,Dobrovnik/Dobronak,10400,603
Beltinci,Dol pri Ljubljani,176016,6410
Beltinci,Dolenjske Toplice,240311,9428
Beltinci,Domžale,168364,6173
Beltinci,Dornava,38426,2540
Beltinci,Dravograd,118792,5987
Beltinci,Duplek,53170,2594
Beltinci,Gorenja vas - Poljane,219369,8914
Beltinci,Gorišnica,38494,2572
Beltinci,Gorje,239801,8877
Beltinci,Gornja Radgona,28367,1734
Beltinci,Gornji Grad,152535,6461
Beltinci,Gornji Petrovci,28966,1822
Beltinci,Grad,132716,5406
Beltinci,Grosuplje,192375,6958
Beltinci,Hajdina,55612,2979
Beltinci,Hodoš/Hodos,39151,2406
Beltinci,Horjul,201696,7746
Beltinci,Hoče - Slivnica,67312,2795
Beltinci,Hrastnik,137065,6148
Beltinci,Hrpelje - Kozina,264430,9313
Beltinci,Idrija,239764,9461
Beltinci,Ig,191189,7058
Beltinci,Ilirska Bistrica,258817,10014
Beltinci,Ivančna Gorica,205667,7431
Beltinci,Izola/Isola,292483,10390
Beltinci,Jesenice,243243,8808
Beltinci,Jezersko,232229,9256
Beltinci,Juršinci,30880,2083
Beltinci,Kamnik,164460,6706
Beltinci,Kanal,307828,11566
Beltinci,Kidričevo,58502,3250
Beltinci,Kobarid,298590,13023
Beltinci,Kobilje,17042,1076
Beltinci,Komen,276780,10463
Beltinci,Komenda,177634,6875
Beltinci,Koper/Capodistria,288342,10281
Beltinci,Kostanjevica na Krki,165765,8399
Beltinci,Kostel,262175,10959
Beltinci,Kozje,128101,5890
Beltinci,Kočevje,238411,9651
Beltinci,Kranj,210737,7829
Beltinci,Kranjska Gora,265571,9894
Beltinci,Križevci,14947,1096
Beltinci,Krško,161446,7612
Beltinci,Kungota,62597,2781
Beltinci,Kuzma,35014,2312
Beltinci,Laško,121301,5106
Beltinci,Lenart,43563,1919
Beltinci,Lendava/Lendva,22563,1123
Beltinci,Litija,172389,6994
Beltinci,Ljubljana,183323,7014
Beltinci,Ljubno,151102,6218
Beltinci,Ljutomer,17964,1140
Beltinci,Log - Dragomer,196192,7374
Beltinci,Logatec,213600,7717
Beltinci,Lovrenc na Pohorju,86087,4345
Beltinci,Loška dolina,256799,10703
Beltinci,Loški Potok,230403,9486
Beltinci,Lukovica,152842,5844
Beltinci,Luče,160327,6827
Beltinci,Majšperk,66081,3703
Beltinci,Makole,91659,3985
Beltinci,Maribor,59683,2603
Beltinci,Markovci,54910,2873
Beltinci,Medvode,191804,7222
Beltinci,Mengeš,172072,6473
Beltinci,Metlika,268595,10442
Beltinci,Mežica,138566,7361
Beltinci,Miklavž na Dravskem polju,62230,2515
Beltinci,Miren - Kostanjevica,299754,11148
Beltinci,Mirna,168629,8053
Beltinci,Mirna Peč,232043,8211
Beltinci,Mislinja,118603,5366
Beltinci,Mokronog - Trebelno,167371,8190
Beltinci,Moravske Toplice,13000,898
Beltinci,Moravče,158825,6084
Beltinci,Mozirje,137644,5394
Beltinci,Murska Sobota,8675,663
Beltinci,Muta,107071,5422
Beltinci,Naklo,214704,7757
Beltinci,Nazarje,145687,6054
Beltinci,Nova Gorica,288511,10477
Beltinci,Novo mesto,241373,8742
Beltinci,Odranci,4444,309
Beltinci,Oplotnica,90593,3780
Beltinci,Ormož,34002,2045
Beltinci,Osilnica,264397,11582
Beltinci,Pesnica,54606,2211
Beltinci,Piran/Pirano,303192,11216
Beltinci,Pivka,241854,8811
Beltinci,Podlehnik,63350,3216
Beltinci,Podvelka,91485,4550
Beltinci,Podčetrtek,111577,5242
Beltinci,Poljčane,87930,3636
Beltinci,Polzela,124855,4636
Beltinci,Postojna,234614,8402
Beltinci,Prebold,124898,4673
Beltinci,Preddvor,213909,7983
Beltinci,Prevalje,130673,6876
Beltinci,Ptuj,51461,2729
Beltinci,Puconci,14024,1106
Beltinci,Radenci,22923,1302
Beltinci,Radeče,138720,6326
Beltinci,Radlje ob Dravi,101412,5071
Beltinci,Radovljica,229438,8237
Beltinci,Ravne na Koroškem,127525,6584
Beltinci,Razkrižje,11312,708
Beltinci,Rače - Fram,74508,3265
Beltinci,Renče - Vogrsko,283751,10376
Beltinci,Rečica ob Savinji,143138,5736
Beltinci,Ribnica,221813,8673
Beltinci,Ribnica na Pohorju,101342,5248
Beltinci,Rogatec,83659,4515
Beltinci,Rogaška Slatina,103472,4728
Beltinci,Rogašovci,34329,2377
Beltinci,Ruše,73166,3565
Beltinci,Selnica ob Dravi,74950,4137
Beltinci,Semič,266898,10289
Beltinci,Sevnica,140757,6400
Beltinci,Sežana,261886,9225
Beltinci,Slovenija,158677,6375
Beltinci,Slovenj Gradec,131422,6156
Beltinci,Slovenska Bistrica,79463,3075
Beltinci,Slovenske Konjice,92165,3752
Beltinci,Sodražica,217904,8584
Beltinci,Solčava,169834,7422
Beltinci,Središče ob Dravi,32066,2309
Beltinci,Starše,69153,3043
Beltinci,Straža,247328,9079
Beltinci,Sveta Ana,51936,2422
Beltinci,Sveta Trojica v Slov. goricah,38117,1700
Beltinci,Sveti Andraž v Slov. goricah,38545,1932
Beltinci,Sveti Jurij ob Ščavnici,27492,1453
Beltinci,Sveti Jurij v Slov. goricah,48087,2229
Beltinci,Sveti Tomaž,24559,1650
Beltinci,Tabor,131271,4920
Beltinci,Tišina,16124,1087
Beltinci,Tolmin,284697,12268
Beltinci,Trbovlje,143193,6228
Beltinci,Trebnje,221881,7925
Beltinci,Trnovska vas,38767,1833
Beltinci,Trzin,170628,6429
Beltinci,Tržič,226109,8141
Beltinci,Turnišče,8136,508
Beltinci,Velenje,129569,5187
Beltinci,Velika Polana,10162,621
Beltinci,Velike Lašče,207760,7823
Beltinci,Veržej,8997,570
Beltinci,Videm,59976,3147
Beltinci,Vipava,258258,9350
Beltinci,Vitanje,104383,4400
Beltinci,Vodice,180410,7041
Beltinci,Vojnik,110298,4304
Beltinci,Vransko,133595,4906
Beltinci,Vrhnika,203044,7285
Beltinci,Vuzenica,107825,5448
Beltinci,Zagorje ob Savi,156437,6278
Beltinci,Zavrč,49730,3405
Beltinci,Zreče,96342,3945
Beltinci,Črenšovci,6090,403
Beltinci,Črna na Koroškem,163183,7853
Beltinci,Črnomelj,263319,10690
Beltinci,Šalovci,34891,2110
Beltinci,Šempeter - Vrtojba,284628,10212
Beltinci,Šentilj,70021,3011
Beltinci,Šentjernej,169015,8355
Beltinci,Šentjur,104597,4102
Beltinci,Šentrupert,157488,7874
Beltinci,Šenčur,206436,7424
Beltinci,Škocjan,162085,7855
Beltinci,Škofja Loka,201713,7943
Beltinci,Škofljica,189031,6803
Beltinci,Šmarje pri Jelšah,103762,4734
Beltinci,Šmarješke Toplice,165708,8345
Beltinci,Šmartno ob Paki,136425,5324
Beltinci,Šmartno pri Litiji,172550,7026
Beltinci,Šoštanj,134678,5549
Beltinci,Štore,111118,4369
Beltinci,Žalec,118113,4502
Beltinci,Železniki,216864,8958
Beltinci,Žetale,73784,3769
Beltinci,Žiri,226513,8966
Beltinci,Žirovnica,236897,8543
Beltinci,Žužemberk,223724,8345
Benedikt,Ajdovščina,232239,8389
Benedikt,Ankaran/Ancarano,255038,9128
Benedikt,Apače,13575,911
Benedikt,Beltinci,43657,2068
Benedikt,Bistrica ob Sotli,92341,4854
Benedikt,Bled,202621,7395
Benedikt,Bloke,193524,8043
Benedikt,Bohinj,225033,8829
Benedikt,Borovnica,169530,6801
Benedikt,Bovec,279005,12220
Benedikt,Braslovče,95726,3654
Benedikt,Brda,268702,10304
Benedikt,Brezovica,163829,6666
Benedikt,Brežice,115428,6243
Benedikt,Cankova,19414,1362
Benedikt,Celje,77074,3140
Benedikt,Cerklje na Gorenjskem,152716,6253
Benedikt,Cerknica,196460,7350
Benedikt,Cerkno,206744,9424
Benedikt,Cerkvenjak,8600,606
Benedikt,Cirkulane,39122,2597
Benedikt,Destrnik,18315,1271
Benedikt,Divača,223404,8011
Benedikt,Dobje,85078,3903
Benedikt,Dobrepolje,174319,6899
Benedikt,Dobrna,93260,3762
Benedikt,Dobrova - Polhov Gradec,165586,6724
Benedikt,Dobrovnik/Dobronak,44842,2309
Benedikt,Dol pri Ljubljani,143576,5315
Benedikt,Dolenjske Toplice,207871,8332
Benedikt,Domžale,135925,5077
Benedikt,Dornava,24423,1629
Benedikt,Dravograd,86352,4891
Benedikt,Duplek,20299,1456
Benedikt,Gorenja vas - Poljane,186930,7818
Benedikt,Gorišnica,30841,2087
Benedikt,Gorje,207361,7782
Benedikt,Gornja Radgona,13102,786
Benedikt,Gornji Grad,120095,5365
Benedikt,Gornji Petrovci,44082,2927
Benedikt,Grad,100276,4310
Benedikt,Grosuplje,159935,5862
Benedikt,Hajdina,30671,2133
Benedikt,Hodoš/Hodos,54267,3511
Benedikt,Horjul,169256,6650
Benedikt,Hoče - Slivnica,34872,1699
Benedikt,Hrastnik,104626,5052
Benedikt,Hrpelje - Kozina,231990,8217
Benedikt,Idrija,207324,8365
Benedikt,Ig,158750,5962
Benedikt,Ilirska Bistrica,226378,8918
Benedikt,Ivančna Gorica,173227,6335
Benedikt,Izola/Isola,260043,9295
Benedikt,Jesenice,210804,7712
Benedikt,Jezersko,199790,8160
Benedikt,Juršinci,22704,1625
Benedikt,Kamnik,132021,5611
Benedikt,Kanal,275389,10471
Benedikt,Kidričevo,49700,2100
Benedikt,Kobarid,266151,11927
Benedikt,Kobilje,51484,2781
Benedikt,Komen,244341,9367
Benedikt,Komenda,145194,5779
Benedikt,Koper/Capodistria,255903,9185
Benedikt,Kostanjevica na Krki,133325,7304
Benedikt,Kostel,229736,9863
Benedikt,Kozje,95662,4794
Benedikt,Kočevje,205972,8555
Benedikt,Kranj,178297,6733
Benedikt,Kranjska Gora,233131,8798
Benedikt,Križevci,26302,1594
Benedikt,Krško,129006,6516
Benedikt,Kungota,30157,1685
Benedikt,Kuzma,37658,2604
Benedikt,Laško,88861,4010
Benedikt,Lenart,7702,463
Benedikt,Lendava/Lendva,57947,2672
Benedikt,Litija,139950,5898
Benedikt,Ljubljana,150884,5918
Benedikt,Ljubno,118663,5123
Benedikt,Ljutomer,34652,2098
Benedikt,Log - Dragomer,163752,6279
Benedikt,Logatec,181161,6622
Benedikt,Lovrenc na Pohorju,53647,3250
Benedikt,Loška dolina,224360,9607
Benedikt,Loški Potok,197964,8391
Benedikt,Lukovica,120402,4748
Benedikt,Luče,127887,5731
Benedikt,Majšperk,58992,2685
Benedikt,Makole,59219,2890
Benedikt,Maribor,27243,1507
Benedikt,Markovci,29969,2026
Benedikt,Medvode,159365,6126
Benedikt,Mengeš,139633,5377
Benedikt,Metlika,236155,9346
Benedikt,Mežica,106127,6266
Benedikt,Miklavž na Dravskem polju,29791,1419
Benedikt,Miren - Kostanjevica,267315,10053
Benedikt,Mirna,136190,6957
Benedikt,Mirna Peč,199604,7115
Benedikt,Mislinja,86164,4270
Benedikt,Mokronog - Trebelno,134932,7094
Benedikt,Moravske Toplice,40190,2329
Benedikt,Moravče,126385,4988
Benedikt,Mozirje,105205,4298
Benedikt,Murska Sobota,33229,1829
Benedikt,Muta,74631,4326
Benedikt,Naklo,182264,6661
Benedikt,Nazarje,113248,4958
Benedikt,Nova Gorica,256071,9381
Benedikt,Novo mesto,208933,7646
Benedikt,Odranci,41435,2271
Benedikt,Oplotnica,58153,2684
Benedikt,Ormož,42218,2821
Benedikt,Osilnica,231957,10486
Benedikt,Pesnica,22166,1115
Benedikt,Piran/Pirano,270752,10120
Benedikt,Pivka,209415,7715
Benedikt,Podlehnik,59443,2335
Benedikt,Podvelka,59046,3454
Benedikt,Podčetrtek,79137,4146
Benedikt,Poljčane,55490,2540
Benedikt,Polzela,92416,3540
Benedikt,Postojna,202175,7306
Benedikt,Prebold,92459,3577
Benedikt,Preddvor,181470,6887
Benedikt,Prevalje,98234,5780
Benedikt,Ptuj,26520,1883
Benedikt,Puconci,32867,2243
Benedikt,Radenci,19088,1264
Benedikt,Radeče,106281,5231
Benedikt,Radlje ob Dravi,68972,3975
Benedikt,Radovljica,196999,7141
Benedikt,Ravne na Koroškem,95086,5488
Benedikt,Razkrižje,40885,2536
Benedikt,Rače - Fram,42068,2169
Benedikt,Renče - Vogrsko,251311,9280
Benedikt,Rečica ob Savinji,110699,4640
Benedikt,Ribnica,189373,7578
Benedikt,Ribnica na Pohorju,68902,4152
Benedikt,Rogatec,79752,3634
Benedikt,Rogaška Slatina,71032,3632
Benedikt,Rogašovci,30412,2117
Benedikt,Ruše,40727,2469
Benedikt,Selnica ob Dravi,42511,3041
Benedikt,Semič,234458,9193
Benedikt,Sevnica,108317,5304
Benedikt,Sežana,229447,8129
Benedikt,Slovenija,126238,5279
Benedikt,Slovenj Gradec,98983,5060
Benedikt,Slovenska Bistrica,47023,1980
Benedikt,Slovenske Konjice,59725,2656
Benedikt,Sodražica,185465,7488
Benedikt,Solčava,137394,6326
Benedikt,Središče ob Dravi,52250,3345
Benedikt,Starše,36713,1947
Benedikt,Straža,214889,7984
Benedikt,Sveta Ana,7550,669
Benedikt,Sveta Trojica v Slov. goricah,5743,416
Benedikt,Sveti Andraž v Slov. goricah,15333,1156
Benedikt,Sveti Jurij ob Ščavnici,16828,1121
Benedikt,Sveti Jurij v Slov. goricah,12489,798
Benedikt,Sveti Tomaž,29923,2127
Benedikt,Tabor,98832,3825
Benedikt,Tišina,23149,1545
Benedikt,Tolmin,252258,11172
Benedikt,Trbovlje,110753,5133
Benedikt,Trebnje,189441,6829
Benedikt,Trnovska vas,12994,931
Benedikt,Trzin,138189,5333
Benedikt,Tržič,193670,7045
Benedikt,Turnišče,44952,2201
Benedikt,Velenje,97130,4092
Benedikt,Velika Polana,48670,2381
Benedikt,Velike Lašče,175320,6727
Benedikt,Veržej,28165,1622
Benedikt,Videm,56070,2267
Benedikt,Vipava,225819,8255
Benedikt,Vitanje,71944,3304
Benedikt,Vodice,147971,5945
Benedikt,Vojnik,77859,3208
Benedikt,Vransko,101155,3810
Benedikt,Vrhnika,170604,6189
Benedikt,Vuzenica,75385,4352
Benedikt,Zagorje ob Savi,123998,5182
Benedikt,Zavrč,41102,2742
Benedikt,Zreče,63903,2849
Benedikt,Črenšovci,47655,2303
Benedikt,Črna na Koroškem,130743,6757
Benedikt,Črnomelj,230880,9594
Benedikt,Šalovci,50007,3215
Benedikt,Šempeter - Vrtojba,252189,9116
Benedikt,Šentilj,27987,1671
Benedikt,Šentjernej,136576,7259
Benedikt,Šentjur,72157,3006
Benedikt,Šentrupert,125049,6778
Benedikt,Šenčur,173996,6328
Benedikt,Škocjan,129646,6759
Benedikt,Škofja Loka,169274,6847
Benedikt,Škofljica,156592,5707
Benedikt,Šmarje pri Jelšah,71323,3638
Benedikt,Šmarješke Toplice,133269,7249
Benedikt,Šmartno ob Paki,103986,4228
Benedikt,Šmartno pri Litiji,140110,5931
Benedikt,Šoštanj,102238,4453
Benedikt,Štore,78678,3273
Benedikt,Žalec,85674,3406
Benedikt,Železniki,184425,7863
Benedikt,Žetale,69878,2889
Benedikt,Žiri,194073,7870
Benedikt,Žirovnica,204457,7447
Benedikt,Žužemberk,191284,7249
Bistrica ob Sotli,Ajdovščina,204522,7632
Bistrica ob Sotli,Ankaran/Ancarano,227321,8371
Bistrica ob Sotli,Apače,103272,5634
Bistrica ob Sotli,Beltinci,124780,5950
Bistrica ob Sotli,Benedikt,92341,4854
Bistrica ob Sotli,Bled,184381,7061
Bistrica ob Sotli,Bloke,154969,7026
Bistrica ob Sotli,Bohinj,206793,8495
Bistrica ob Sotli,Borovnica,142005,6149
Bistrica ob Sotli,Bovec,260766,11886
Bistrica ob Sotli,Braslovče,74255,4155
Bistrica ob Sotli,Brda,242566,9691
Bistrica ob Sotli,Brezovica,136304,6014
Bistrica ob Sotli,Brežice,23085,1389
Bistrica ob Sotli,Cankova,122160,6333
Bistrica ob Sotli,Celje,49262,3323
Bistrica ob Sotli,Cerklje na Gorenjskem,155008,6214
Bistrica ob Sotli,Cerknica,174640,7600
Bistrica ob Sotli,Cerkno,201061,9070
Bistrica ob Sotli,Cerkvenjak,95893,4774
Bistrica ob Sotli,Cirkulane,65020,4715
Bistrica ob Sotli,Destrnik,73453,4746
Bistrica ob Sotli,Divača,197268,7398
Bistrica ob Sotli,Dobje,33709,1991
Bistrica ob Sotli,Dobrepolje,115441,5340
Bistrica ob Sotli,Dobrna,61596,4220
Bistrica ob Sotli,Dobrova - Polhov Gradec,143438,6258
Bistrica ob Sotli,Dobrovnik/Dobronak,132603,6280
Bistrica ob Sotli,Dol pri Ljubljani,134041,5285
Bistrica ob Sotli,Dolenjske Toplice,79798,4065
Bistrica ob Sotli,Domžale,137716,5462
Bistrica ob Sotli,Dornava,69119,4406
Bistrica ob Sotli,Dravograd,95259,6285
Bistrica ob Sotli,Duplek,72887,4256
Bistrica ob Sotli,Gorenja vas - Poljane,171046,7550
Bistrica ob Sotli,Gorišnica,73085,4664
Bistrica ob Sotli,Gorje,189122,7448
Bistrica ob Sotli,Gornja Radgona,105512,5626
Bistrica ob Sotli,Gornji Grad,98624,5866
Bistrica ob Sotli,Gornji Petrovci,142386,7022
Bistrica ob Sotli,Grad,131609,6980
Bistrica ob Sotli,Grosuplje,112916,4553
Bistrica ob Sotli,Hajdina,68272,4077
Bistrica ob Sotli,Hodoš/Hodos,152571,7607
Bistrica ob Sotli,Horjul,143574,6052
Bistrica ob Sotli,Hoče - Slivnica,63375,3708
Bistrica ob Sotli,Hrastnik,62825,4145
Bistrica ob Sotli,Hrpelje - Kozina,205854,7603
Bistrica ob Sotli,Idrija,181188,7752
Bistrica ob Sotli,Ig,123614,5067
Bistrica ob Sotli,Ilirska Bistrica,200241,8305
Bistrica ob Sotli,Ivančna Gorica,99779,4174
Bistrica ob Sotli,Izola/Isola,233907,8681
Bistrica ob Sotli,Jesenice,192564,7378
Bistrica ob Sotli,Jezersko,181550,7826
Bistrica ob Sotli,Juršinci,75871,4942
Bistrica ob Sotli,Kamnik,110550,6111
Bistrica ob Sotli,Kanal,249252,9857
Bistrica ob Sotli,Kidričevo,65803,3993
Bistrica ob Sotli,Kobarid,240014,11314
Bistrica ob Sotli,Kobilje,139245,6753
Bistrica ob Sotli,Komen,218204,8754
Bistrica ob Sotli,Komenda,152640,6099
Bistrica ob Sotli,Koper/Capodistria,229766,8572
Bistrica ob Sotli,Kostanjevica na Krki,40982,2450
Bistrica ob Sotli,Kostel,139463,7606
Bistrica ob Sotli,Kozje,14815,832
Bistrica ob Sotli,Kočevje,116074,6084
Bistrica ob Sotli,Kranj,160058,6399
Bistrica ob Sotli,Kranjska Gora,214892,8464
Bistrica ob Sotli,Križevci,114064,5565
Bistrica ob Sotli,Krško,30825,1913
Bistrica ob Sotli,Kungota,84708,4685
Bistrica ob Sotli,Kuzma,140404,7575
Bistrica ob Sotli,Laško,48323,3411
Bistrica ob Sotli,Lenart,87017,4567
Bistrica ob Sotli,Lendava/Lendva,145709,6643
Bistrica ob Sotli,Litija,85884,5288
Bistrica ob Sotli,Ljubljana,127786,5462
Bistrica ob Sotli,Ljubno,97191,5624
Bistrica ob Sotli,Ljutomer,122414,6069
Bistrica ob Sotli,Log - Dragomer,137616,5665
Bistrica ob Sotli,Logatec,155024,6008
Bistrica ob Sotli,Lovrenc na Pohorju,90936,5803
Bistrica ob Sotli,Loška dolina,177168,8943
Bistrica ob Sotli,Loški Potok,159409,7373
Bistrica ob Sotli,Lukovica,98931,5249
Bistrica ob Sotli,Luče,106416,6232
Bistrica ob Sotli,Majšperk,47336,3235
Bistrica ob Sotli,Makole,43661,2874
Bistrica ob Sotli,Maribor,69866,4243
Bistrica ob Sotli,Markovci,67735,4370
Bistrica ob Sotli,Medvode,143481,5858
Bistrica ob Sotli,Mengeš,141435,5770
Bistrica ob Sotli,Metlika,94396,4970
Bistrica ob Sotli,Mežica,108939,7348
Bistrica ob Sotli,Miklavž na Dravskem polju,66578,3778
Bistrica ob Sotli,Miren - Kostanjevica,241178,9439
Bistrica ob Sotli,Mirna,63050,3714
Bistrica ob Sotli,Mirna Peč,74338,3276
Bistrica ob Sotli,Mislinja,72777,4920
Bistrica ob Sotli,Mokronog - Trebelno,61793,3850
Bistrica ob Sotli,Moravske Toplice,127952,6301
Bistrica ob Sotli,Moravče,104914,5489
Bistrica ob Sotli,Mozirje,83733,4799
Bistrica ob Sotli,Murska Sobota,120990,5800
Bistrica ob Sotli,Muta,106692,6967
Bistrica ob Sotli,Naklo,164025,6327
Bistrica ob Sotli,Nazarje,91776,5459
Bistrica ob Sotli,Nova Gorica,229934,8768
Bistrica ob Sotli,Novo mesto,68045,3185
Bistrica ob Sotli,Odranci,129197,6242
Bistrica ob Sotli,Oplotnica,51620,3543
Bistrica ob Sotli,Ormož,84462,5397
Bistrica ob Sotli,Osilnica,153085,8857
Bistrica ob Sotli,Pesnica,76717,4115
Bistrica ob Sotli,Piran/Pirano,244615,9506
Bistrica ob Sotli,Pivka,183278,7102
Bistrica ob Sotli,Podlehnik,52753,3720
Bistrica ob Sotli,Podvelka,101929,6114
Bistrica ob Sotli,Podčetrtek,14309,868
Bistrica ob Sotli,Poljčane,36846,2359
Bistrica ob Sotli,Polzela,70944,4041
Bistrica ob Sotli,Postojna,176038,6693
Bistrica ob Sotli,Prebold,70987,4078
Bistrica ob Sotli,Preddvor,163230,6553
Bistrica ob Sotli,Prevalje,101047,6863
Bistrica ob Sotli,Ptuj,64671,4270
Bistrica ob Sotli,Puconci,127444,6307
Bistrica ob Sotli,Radenci,110678,5565
Bistrica ob Sotli,Radeče,49926,3017
Bistrica ob Sotli,Radlje ob Dravi,111856,6635
Bistrica ob Sotli,Radovljica,178760,6807
Bistrica ob Sotli,Ravne na Koroškem,97220,6475
Bistrica ob Sotli,Razkrižje,128647,6507
Bistrica ob Sotli,Rače - Fram,62060,3971
Bistrica ob Sotli,Renče - Vogrsko,225174,8666
Bistrica ob Sotli,Rečica ob Savinji,89227,5141
Bistrica ob Sotli,Ribnica,150819,6560
Bistrica ob Sotli,Ribnica na Pohorju,111786,6812
Bistrica ob Sotli,Rogatec,30966,2143
Bistrica ob Sotli,Rogaška Slatina,26274,1802
Bistrica ob Sotli,Rogašovci,133158,7089
Bistrica ob Sotli,Ruše,78429,4992
Bistrica ob Sotli,Selnica ob Dravi,85395,5702
Bistrica ob Sotli,Semič,92699,4818
Bistrica ob Sotli,Sevnica,38425,2366
Bistrica ob Sotli,Sežana,203310,7515
Bistrica ob Sotli,Slovenija,72603,4836
Bistrica ob Sotli,Slovenj Gradec,85596,5710
Bistrica ob Sotli,Slovenska Bistrica,46550,3039
Bistrica ob Sotli,Slovenske Konjice,46388,3274
Bistrica ob Sotli,Sodražica,146910,6471
Bistrica ob Sotli,Solčava,115923,6827
Bistrica ob Sotli,Središče ob Dravi,94495,5921
Bistrica ob Sotli,Starše,69387,4049
Bistrica ob Sotli,Straža,77671,3762
Bistrica ob Sotli,Sveta Ana,95390,5069
Bistrica ob Sotli,Sveta Trojica v Slov. goricah,91699,4686
Bistrica ob Sotli,Sveti Andraž v Slov. goricah,102194,5274
Bistrica ob Sotli,Sveti Jurij ob Ščavnici,104975,5152
Bistrica ob Sotli,Sveti Jurij v Slov. goricah,88036,4753
Bistrica ob Sotli,Sveti Tomaž,83272,5365
Bistrica ob Sotli,Tabor,77360,4325
Bistrica ob Sotli,Tišina,114739,5846
Bistrica ob Sotli,Tolmin,226121,10559
Bistrica ob Sotli,Trbovlje,69037,4551
Bistrica ob Sotli,Trebnje,80525,3505
Bistrica ob Sotli,Trnovska vas,94418,4847
Bistrica ob Sotli,Trzin,137314,5479
Bistrica ob Sotli,Tržič,175430,6711
Bistrica ob Sotli,Turnišče,132714,6172
Bistrica ob Sotli,Velenje,75658,4592
Bistrica ob Sotli,Velika Polana,136432,6352
Bistrica ob Sotli,Velike Lašče,136766,5709
Bistrica ob Sotli,Veržej,115926,5593
Bistrica ob Sotli,Videm,57380,3798
Bistrica ob Sotli,Vipava,199682,7641
Bistrica ob Sotli,Vitanje,58557,3954
Bistrica ob Sotli,Vodice,147520,5709
Bistrica ob Sotli,Vojnik,52041,3589
Bistrica ob Sotli,Vransko,79684,4311
Bistrica ob Sotli,Vrhnika,144467,5575
Bistrica ob Sotli,Vuzenica,107668,6992
Bistrica ob Sotli,Zagorje ob Savi,72194,4743
Bistrica ob Sotli,Zavrč,78868,5086
Bistrica ob Sotli,Zreče,50516,3499
Bistrica ob Sotli,Črenšovci,135417,6274
Bistrica ob Sotli,Črna na Koroškem,109272,7258
Bistrica ob Sotli,Črnomelj,100031,5456
Bistrica ob Sotli,Šalovci,148311,7311
Bistrica ob Sotli,Šempeter - Vrtojba,226052,8503
Bistrica ob Sotli,Šentilj,92132,4915
Bistrica ob Sotli,Šentjernej,46993,2805
Bistrica ob Sotli,Šentjur,38232,2537
Bistrica ob Sotli,Šentrupert,61336,3645
Bistrica ob Sotli,Šenčur,155757,5994
Bistrica ob Sotli,Škocjan,53360,2572
